#,,,,,,,,,"generated_by='OpenQuake engine 3.10.0-git811058fcf4', start_date='2020-07-22T04:20:22', checksum=2291992654, investigation_time=50.0, ses_per_logic_tree_path=100000"
rup_id,multiplicity,mag,centroid_lon,centroid_lat,centroid_depth,trt,strike,dip,rake
4958,247,5.850000E+00,-5.031376E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4959,223,5.950000E+00,-5.031376E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4960,160,6.050000E+00,-5.031376E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4961,126,6.150000E+00,-5.031376E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4962,82,6.250000E+00,-5.031376E-02,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4963,79,6.350000E+00,-5.031376E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4964,71,6.450000E+00,-5.031376E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4965,47,6.550000E+00,-5.031376E-02,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4966,33,6.650000E+00,-5.031376E-02,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4967,36,6.750000E+00,-5.031376E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4968,16,6.850000E+00,-5.031376E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4969,16,6.950000E+00,-5.031376E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4970,1547,5.050000E+00,-5.345139E-03,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4971,1263,5.150000E+00,-5.345139E-03,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4972,988,5.250000E+00,-5.345139E-03,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4973,762,5.350000E+00,-5.345139E-03,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4974,636,5.450000E+00,-5.345139E-03,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4975,483,5.550000E+00,-5.345139E-03,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4976,417,5.650000E+00,-5.345139E-03,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4977,314,5.750000E+00,-5.345139E-03,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4978,258,5.850000E+00,-5.345139E-03,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4979,199,5.950000E+00,-5.345139E-03,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4980,166,6.050000E+00,-5.345139E-03,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4981,125,6.150000E+00,-5.345139E-03,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4982,117,6.250000E+00,-5.345139E-03,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4983,90,6.350000E+00,-5.345139E-03,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4984,73,6.450000E+00,-5.345139E-03,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4985,50,6.550000E+00,-5.345139E-03,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4986,46,6.650000E+00,-5.345139E-03,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4987,35,6.750000E+00,-5.345139E-03,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4988,16,6.850000E+00,-5.345139E-03,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4989,15,6.950000E+00,-5.345139E-03,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4990,1525,5.050000E+00,3.962348E-02,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4991,1180,5.150000E+00,3.962348E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4992,992,5.250000E+00,3.962348E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4993,801,5.350000E+00,3.962348E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4994,690,5.450000E+00,3.962348E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4995,499,5.550000E+00,3.962348E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4996,390,5.650000E+00,3.962348E-02,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4997,306,5.750000E+00,3.962348E-02,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4998,277,5.850000E+00,3.962348E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
4999,187,5.950000E+00,3.962348E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5000,184,6.050000E+00,3.962348E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5001,140,6.150000E+00,3.962348E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5002,100,6.250000E+00,3.962348E-02,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5003,62,6.350000E+00,3.962348E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5004,56,6.450000E+00,3.962348E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5005,54,6.550000E+00,3.962348E-02,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5006,43,6.650000E+00,3.962348E-02,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5007,32,6.750000E+00,3.962348E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5008,29,6.850000E+00,3.962348E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5009,23,6.950000E+00,3.962348E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5010,1621,5.050000E+00,8.459211E-02,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5011,1322,5.150000E+00,8.459211E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5012,1004,5.250000E+00,8.459211E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5013,819,5.350000E+00,8.459211E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5014,618,5.450000E+00,8.459211E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5015,519,5.550000E+00,8.459211E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5016,376,5.650000E+00,8.459211E-02,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5017,324,5.750000E+00,8.459211E-02,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5018,232,5.850000E+00,8.459211E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5019,198,5.950000E+00,8.459211E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5020,140,6.050000E+00,8.459211E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5021,145,6.150000E+00,8.459211E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5022,119,6.250000E+00,8.459211E-02,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5023,84,6.350000E+00,8.459211E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5024,71,6.450000E+00,8.459211E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5025,57,6.550000E+00,8.459211E-02,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5026,38,6.650000E+00,8.459211E-02,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5027,37,6.750000E+00,8.459211E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5028,27,6.850000E+00,8.459211E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5029,14,6.950000E+00,8.459211E-02,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5030,1521,5.050000E+00,1.295607E-01,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5031,1262,5.150000E+00,1.295607E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5032,1067,5.250000E+00,1.295607E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5033,790,5.350000E+00,1.295607E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5034,687,5.450000E+00,1.295607E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5035,500,5.550000E+00,1.295607E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5036,383,5.650000E+00,1.295607E-01,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5037,309,5.750000E+00,1.295607E-01,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5038,266,5.850000E+00,1.295607E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5039,198,5.950000E+00,1.295607E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5040,164,6.050000E+00,1.295607E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5041,103,6.150000E+00,1.295607E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5042,106,6.250000E+00,1.295607E-01,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5043,79,6.350000E+00,1.295607E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5044,55,6.450000E+00,1.295607E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5045,59,6.550000E+00,1.295607E-01,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5046,33,6.650000E+00,1.295607E-01,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5047,40,6.750000E+00,1.295607E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5048,15,6.850000E+00,1.295607E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5049,29,6.950000E+00,1.295607E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5050,1581,5.050000E+00,1.745294E-01,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5051,1227,5.150000E+00,1.745294E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5052,1051,5.250000E+00,1.745294E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5053,821,5.350000E+00,1.745294E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5054,634,5.450000E+00,1.745294E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5055,525,5.550000E+00,1.745294E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5056,356,5.650000E+00,1.745294E-01,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5057,316,5.750000E+00,1.745294E-01,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5058,229,5.850000E+00,1.745294E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5059,201,5.950000E+00,1.745294E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5060,149,6.050000E+00,1.745294E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5061,122,6.150000E+00,1.745294E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5062,92,6.250000E+00,1.745294E-01,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5063,85,6.350000E+00,1.745294E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5064,64,6.450000E+00,1.745294E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5065,55,6.550000E+00,1.745294E-01,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5066,40,6.650000E+00,1.745294E-01,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5067,34,6.750000E+00,1.745294E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5068,22,6.850000E+00,1.745294E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5069,13,6.950000E+00,1.745294E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5070,1613,5.050000E+00,2.194980E-01,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5071,1255,5.150000E+00,2.194980E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5072,959,5.250000E+00,2.194980E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5073,799,5.350000E+00,2.194980E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5074,627,5.450000E+00,2.194980E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5075,502,5.550000E+00,2.194980E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5076,402,5.650000E+00,2.194980E-01,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5077,335,5.750000E+00,2.194980E-01,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5078,252,5.850000E+00,2.194980E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5079,207,5.950000E+00,2.194980E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5080,164,6.050000E+00,2.194980E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5081,141,6.150000E+00,2.194980E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5082,94,6.250000E+00,2.194980E-01,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5083,74,6.350000E+00,2.194980E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5084,64,6.450000E+00,2.194980E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5085,43,6.550000E+00,2.194980E-01,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5086,47,6.650000E+00,2.194980E-01,-6.093895E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5087,26,6.750000E+00,2.194980E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5088,18,6.850000E+00,2.194980E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5089,17,6.950000E+00,2.194980E-01,-6.093894E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5090,1566,5.050000E+00,-5.030987E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5091,1284,5.150000E+00,-5.030987E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5092,989,5.250000E+00,-5.030987E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5093,748,5.350000E+00,-5.030987E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5094,586,5.450000E+00,-5.030987E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5095,500,5.550000E+00,-5.030987E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5096,416,5.650000E+00,-5.030987E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5097,307,5.750000E+00,-5.030987E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5098,244,5.850000E+00,-5.030987E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5099,192,5.950000E+00,-5.030987E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5100,162,6.050000E+00,-5.030987E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5101,107,6.150000E+00,-5.030987E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5102,86,6.250000E+00,-5.030987E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5103,93,6.350000E+00,-5.030987E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5104,80,6.450000E+00,-5.030987E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5105,47,6.550000E+00,-5.030987E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5106,38,6.650000E+00,-5.030987E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5107,30,6.750000E+00,-5.030987E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5108,16,6.850000E+00,-5.030987E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5109,28,6.950000E+00,-5.030987E-02,-6.543556E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5110,1605,5.050000E+00,-5.340857E-03,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5111,1338,5.150000E+00,-5.340857E-03,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5112,998,5.250000E+00,-5.340857E-03,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5113,800,5.350000E+00,-5.340857E-03,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5114,668,5.450000E+00,-5.340857E-03,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5115,475,5.550000E+00,-5.340857E-03,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5116,386,5.650000E+00,-5.340857E-03,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5117,306,5.750000E+00,-5.340857E-03,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5118,252,5.850000E+00,-5.340857E-03,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5119,197,5.950000E+00,-5.340857E-03,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5120,164,6.050000E+00,-5.340857E-03,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5121,139,6.150000E+00,-5.340857E-03,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5122,90,6.250000E+00,-5.340857E-03,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5123,78,6.350000E+00,-5.340857E-03,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5124,59,6.450000E+00,-5.340857E-03,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5125,40,6.550000E+00,-5.340857E-03,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5126,44,6.650000E+00,-5.340857E-03,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5127,24,6.750000E+00,-5.340857E-03,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5128,28,6.850000E+00,-5.340857E-03,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5129,20,6.950000E+00,-5.340857E-03,-6.543556E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5130,1631,5.050000E+00,3.962816E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5131,1306,5.150000E+00,3.962816E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5132,971,5.250000E+00,3.962816E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5133,755,5.350000E+00,3.962816E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5134,670,5.450000E+00,3.962816E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5135,502,5.550000E+00,3.962816E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5136,356,5.650000E+00,3.962816E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5137,344,5.750000E+00,3.962816E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5138,277,5.850000E+00,3.962816E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5139,177,5.950000E+00,3.962816E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5140,152,6.050000E+00,3.962816E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5141,136,6.150000E+00,3.962816E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5142,98,6.250000E+00,3.962816E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5143,80,6.350000E+00,3.962816E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5144,58,6.450000E+00,3.962816E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5145,55,6.550000E+00,3.962816E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5146,28,6.650000E+00,3.962816E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5147,26,6.750000E+00,3.962816E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
5148,25,6.850000E+00,3.962816E-02,-6.543555E-01,5.000000E+00,Stable Continental Crust,0.000000E+00,9.000000E+01,0.000000E+00
